DATE,AWND,PRCP,TMAX,TMIN,RH_pct,AWND_filled,RH_pct_filled
2011-04-21,6.49,0.05,86.0,75.0,84.95833333333333,6.49,84.95833333333333
2011-04-22,7.83,0.28,86.0,76.0,81.625,7.83,81.625
2011-04-23,12.97,0.39,86.0,80.0,79.125,12.97,79.125
2011-04-24,9.17,0.0,87.0,76.0,77.79166666666667,9.17,77.79166666666667
2011-04-25,10.51,0.02,87.0,80.0,75.58333333333333,10.51,75.58333333333333
2011-04-26,10.74,0.1,88.0,79.0,78.70833333333333,10.74,78.70833333333333
2011-04-27,10.29,0.05,89.0,78.0,80.0,10.29,80.0
2011-04-28,9.84,0.76,88.0,77.0,82.36,9.84,82.36
2011-04-29,14.32,0.03,88.0,78.0,79.125,14.32,79.125
2011-04-30,13.65,0.0,87.0,82.0,75.70833333333333,13.65,75.70833333333333
2011-05-01,11.86,0.2,87.0,78.0,78.33333333333333,11.86,78.33333333333333
2011-05-02,4.25,0.09,85.0,76.0,84.875,4.25,84.875
2011-05-03,4.7,0.0,87.0,74.0,78.79166666666667,4.7,78.79166666666667
2011-05-04,5.59,0.0,87.0,77.0,77.41666666666667,5.59,77.41666666666667
2011-05-05,3.8,0.0,87.0,76.0,79.04166666666667,3.8,79.04166666666667
2011-05-06,3.13,0.0,87.0,76.0,82.45833333333333,3.13,82.45833333333333
2011-05-07,4.25,0.02,84.0,75.0,86.20833333333333,4.25,86.20833333333333
2011-05-08,4.03,0.83,83.0,75.0,88.08333333333333,4.03,88.08333333333333
2011-05-09,7.16,0.14,84.0,74.0,80.0,7.16,80.0
2011-05-10,10.96,0.01,85.0,76.0,76.625,10.96,76.625
2011-05-11,8.72,0.07,85.0,76.0,75.04166666666667,8.72,75.04166666666667
2011-05-12,6.93,0.0,85.0,72.0,79.29166666666667,6.93,79.29166666666667
2011-05-13,8.28,0.54,85.0,74.0,83.54166666666667,8.28,83.54166666666667
2011-05-14,10.51,0.3,87.0,75.0,79.54166666666667,10.51,79.54166666666667
2011-05-15,14.54,0.0,87.0,80.0,76.20833333333333,14.54,76.20833333333333
2011-05-16,13.42,0.02,86.0,79.0,77.58333333333333,13.42,77.58333333333333
2011-05-17,12.3,0.59,86.0,78.0,77.70833333333333,12.3,77.70833333333333
2011-05-18,7.83,0.04,86.0,76.0,84.125,7.83,84.125
2011-05-19,5.82,0.0,86.0,74.0,84.29166666666667,5.82,84.29166666666667
2011-05-20,5.59,0.0,88.0,74.0,79.45833333333333,5.59,79.45833333333333
2011-05-21,5.37,0.0,85.0,73.0,81.16666666666667,5.37,81.16666666666667
2011-05-22,4.7,0.0,87.0,74.0,82.375,4.7,82.375
2011-05-23,6.04,0.0,88.0,74.0,80.75,6.04,80.75
2011-05-24,11.41,0.09,86.0,78.0,78.16666666666667,11.41,78.16666666666667
2011-05-25,17.45,0.01,87.0,80.0,78.5,17.45,78.5
2011-05-26,16.55,0.04,87.0,80.0,77.70833333333333,16.55,77.70833333333333
2011-05-27,16.11,0.03,87.0,82.0,77.91666666666667,16.11,77.91666666666667
2011-05-28,19.24,0.17,87.0,80.0,78.70833333333333,19.24,78.70833333333333
2011-05-29,16.55,0.46,86.0,77.0,78.91666666666667,16.55,78.91666666666667
2011-05-30,14.76,0.04,86.0,81.0,77.29166666666667,14.76,77.29166666666667
2011-05-31,9.84,0.0,87.0,76.0,76.78260869565217,9.84,76.78260869565217
2011-06-01,5.59,0.01,87.0,74.0,81.75,5.59,81.75
2011-06-02,8.95,0.41,86.0,75.0,81.16666666666667,8.95,81.16666666666667
2011-06-03,11.41,2.44,82.0,75.0,83.75,11.41,83.75
2011-06-04,11.18,1.52,83.0,75.0,83.20833333333333,11.18,83.20833333333333
2011-06-05,5.37,0.14,86.0,75.0,82.83333333333333,5.37,82.83333333333333
2011-06-06,10.29,0.02,84.0,74.0,83.29166666666667,10.29,83.29166666666667
2011-06-07,14.76,0.01,86.0,79.0,74.125,14.76,74.125
2011-06-08,11.18,0.0,87.0,80.0,76.45833333333333,11.18,76.45833333333333
2011-06-09,9.4,0.23,83.0,74.0,81.0,9.4,81.0
2011-06-10,8.28,0.28,84.0,74.0,80.5,8.28,80.5
2011-06-11,6.26,0.09,83.0,73.0,77.16666666666667,6.26,77.16666666666667
2011-06-12,6.04,0.03,86.0,71.0,79.58333333333333,6.04,79.58333333333333
2011-06-13,9.84,0.02,87.0,75.0,79.58333333333333,9.84,79.58333333333333
2011-06-14,12.75,0.0,87.0,81.0,76.95833333333333,12.75,76.95833333333333
2011-06-15,10.96,0.0,87.0,80.0,76.875,10.96,76.875
2011-06-16,10.29,0.0,85.0,77.0,77.54166666666667,10.29,77.54166666666667
2011-06-17,13.87,0.29,85.0,77.0,80.83333333333333,13.87,80.83333333333333
2011-06-18,12.53,0.0,87.0,80.0,74.91666666666667,12.53,74.91666666666667
2011-06-19,17.0,0.0,86.0,81.0,74.91666666666667,17.0,74.91666666666667
2011-06-20,15.88,0.9,85.0,76.0,79.66666666666667,15.88,79.66666666666667
2011-06-21,15.66,0.32,86.0,76.0,80.04166666666667,15.66,80.04166666666667
2011-06-22,19.91,0.09,86.0,77.0,78.65217391304348,19.91,78.65217391304348
2011-06-23,20.8,0.01,86.0,81.0,75.375,20.8,75.375
2011-06-24,19.91,0.02,86.0,81.0,76.375,19.91,76.375
2011-06-25,14.32,0.09,86.0,79.0,77.16666666666667,14.32,77.16666666666667
2011-06-26,8.28,0.0,87.0,75.0,75.08333333333333,8.28,75.08333333333333
2011-06-27,5.14,0.0,86.0,79.0,74.33333333333333,5.14,74.33333333333333
2011-06-28,8.05,0.0,86.0,78.0,78.0,8.05,78.0
2011-06-29,9.17,0.06,86.0,77.0,81.16666666666667,9.17,81.16666666666667
2011-06-30,11.86,0.03,85.0,78.0,78.79166666666667,11.86,78.79166666666667
2011-07-01,12.75,0.0,87.0,80.0,71.45833333333333,12.75,71.45833333333333
2011-07-02,17.22,0.0,87.0,80.0,74.16666666666667,17.22,74.16666666666667
2011-07-03,15.21,0.0,88.0,79.0,69.41666666666667,15.21,69.41666666666667
2011-07-04,10.07,0.0,86.0,74.0,76.54166666666667,10.07,76.54166666666667
2011-07-05,10.74,0.05,85.0,76.0,84.41666666666667,10.74,84.41666666666667
2011-07-06,17.9,0.12,86.0,80.0,78.25,17.9,78.25
2011-07-07,16.78,0.0,86.0,80.0,77.70833333333333,16.78,77.70833333333333
2011-07-08,16.11,0.0,86.0,80.0,75.6086956521739,16.11,75.6086956521739
2011-07-09,15.21,0.0,83.0,78.0,78.41666666666667,15.21,78.41666666666667
2011-07-10,17.0,0.0,86.0,79.0,75.69565217391305,17.0,75.69565217391305
2011-07-11,14.54,0.01,86.0,79.0,75.56521739130434,14.54,75.56521739130434
2011-07-12,15.88,0.0,87.0,79.0,74.625,15.88,74.625
2011-07-13,15.88,0.18,85.0,77.0,79.20833333333333,15.88,79.20833333333333
2011-07-14,19.01,0.17,85.0,76.0,75.70833333333333,19.01,75.70833333333333
2011-07-15,17.0,0.0,86.0,79.0,68.20833333333333,17.0,68.20833333333333
2011-07-16,15.43,0.0,85.0,79.0,72.08333333333333,15.43,72.08333333333333
2011-07-17,17.22,0.16,86.0,78.0,77.0,17.22,77.0
2011-07-18,16.33,0.05,87.0,78.0,73.20833333333333,16.33,73.20833333333333
2011-07-19,6.04,0.0,87.0,75.0,76.04166666666667,6.04,76.04166666666667
2011-07-20,7.83,0.07,85.0,75.0,81.125,7.83,81.125
2011-07-21,15.43,0.0,87.0,79.0,74.16666666666667,15.43,74.16666666666667
2011-07-22,13.42,0.0,87.0,78.0,67.79166666666667,13.42,67.79166666666667
2011-07-23,6.04,0.0,87.0,73.0,76.375,6.04,76.375
2011-07-24,9.17,0.0,87.0,74.0,75.45833333333333,9.17,75.45833333333333
2011-07-25,16.55,0.0,86.0,75.0,72.41666666666667,16.55,72.41666666666667
2011-07-26,19.24,0.11,86.0,77.0,78.75,19.24,78.75
2011-07-27,23.49,0.41,83.0,76.0,82.29166666666667,23.49,82.29166666666667
2011-07-28,21.47,0.77,81.0,76.0,86.75,21.47,86.75
2011-07-29,20.8,0.19,85.0,78.0,79.875,20.8,79.875
2011-07-30,17.45,0.02,86.0,79.0,76.625,17.45,76.625
2011-07-31,18.79,0.0,86.0,79.0,76.0,18.79,76.0
2011-08-01,17.9,0.0,86.0,80.0,73.125,17.9,73.125
2011-08-02,9.17,0.97,85.0,72.0,80.5,9.17,80.5
2011-08-03,5.59,0.0,85.0,71.0,81.33333333333333,5.59,81.33333333333333
2011-08-04,4.03,0.0,86.0,73.0,75.75,4.03,75.75
2011-08-05,8.95,0.0,85.0,74.0,70.58333333333333,8.95,70.58333333333333
2011-08-06,12.3,0.14,78.0,73.0,83.375,12.3,83.375
2011-08-07,18.12,0.04,84.0,75.0,77.375,18.12,77.375
2011-08-08,16.55,0.0,86.0,77.0,74.875,16.55,74.875
2011-08-09,12.97,0.26,85.0,77.0,81.79166666666667,12.97,81.79166666666667
2011-08-10,11.41,0.0,87.0,75.0,73.75,11.41,73.75
2011-08-11,11.18,0.0,85.0,75.0,72.95833333333333,11.18,72.95833333333333
2011-08-12,9.84,0.0,85.0,74.0,72.66666666666667,9.84,72.66666666666667
2011-08-13,11.18,0.0,86.0,77.0,75.04166666666667,11.18,75.04166666666667
2011-08-14,9.62,0.06,86.0,76.0,74.83333333333333,9.62,74.83333333333333
2011-08-15,12.75,0.03,85.0,78.0,75.54166666666667,12.75,75.54166666666667
2011-08-16,8.28,0.01,87.0,73.0,74.83333333333333,8.28,74.83333333333333
2011-08-17,6.93,0.0,87.0,73.0,74.125,6.93,74.125
2011-08-18,4.03,0.0,87.0,74.0,75.04166666666667,4.03,75.04166666666667
2011-08-19,6.93,0.0,87.0,73.0,76.41666666666667,6.93,76.41666666666667
2011-08-20,10.96,0.0,87.0,74.0,71.5,10.96,71.5
2011-08-21,14.32,0.07,87.0,78.0,74.125,14.32,74.125
2011-08-22,22.37,0.52,81.0,76.0,81.125,22.37,81.125
2011-08-23,21.7,0.22,84.0,74.0,74.08333333333333,21.7,74.08333333333333
2011-08-24,25.05,0.08,82.0,76.0,72.95652173913044,25.05,72.95652173913044
2011-08-25,23.94,0.09,84.0,76.0,79.375,23.94,79.375
2011-08-26,21.25,0.23,85.0,77.0,84.08333333333333,21.25,84.08333333333333
2011-08-27,19.24,0.23,86.0,78.0,82.16666666666667,19.24,82.16666666666667
2011-08-28,20.58,0.09,84.0,76.0,80.79166666666667,20.58,80.79166666666667
2011-08-29,24.38,0.18,82.0,77.0,83.125,24.38,83.125
2011-08-30,17.0,0.42,84.0,76.0,86.45833333333333,17.0,86.45833333333333
2011-08-31,12.97,0.21,85.0,77.0,79.95833333333333,12.97,79.95833333333333
2011-09-01,12.53,0.0,86.0,78.0,73.95652173913044,12.53,73.95652173913044
2011-09-02,14.54,0.0,85.0,77.0,72.82608695652173,14.54,72.82608695652173
2011-09-03,8.5,0.0,86.0,73.0,76.17391304347827,8.5,76.17391304347827
2011-09-04,4.25,0.0,85.0,71.0,81.08695652173913,4.25,81.08695652173913
2011-09-05,6.93,0.0,84.0,71.0,77.95833333333333,6.93,77.95833333333333
2011-09-06,12.75,0.03,86.0,79.0,76.56521739130434,12.75,76.56521739130434
2011-09-07,10.96,0.0,86.0,76.0,76.08695652173913,10.96,76.08695652173913
2011-09-08,7.38,0.0,87.0,73.0,74.875,7.38,74.875
2011-09-09,8.72,0.0,87.0,75.0,70.82608695652173,8.72,70.82608695652173
2011-09-10,14.09,0.22,86.0,78.0,79.95652173913044,14.09,79.95652173913044
2011-09-11,14.54,0.0,85.0,79.0,74.9090909090909,14.54,74.9090909090909
2011-09-12,13.2,0.0,87.0,79.0,71.27272727272727,13.2,71.27272727272727
2011-09-13,13.2,0.0,86.0,79.0,74.54545454545455,13.2,74.54545454545455
2011-09-14,11.41,1.23,86.0,75.0,80.0,11.41,80.0
2011-09-15,12.97,0.16,85.0,77.0,76.78260869565217,12.97,76.78260869565217
2011-09-16,11.86,0.0,85.0,73.0,75.04166666666667,11.86,75.04166666666667
2011-09-17,11.18,0.0,86.0,76.0,73.36363636363636,11.18,73.36363636363636
2011-09-18,11.86,0.0,83.0,75.0,71.45833333333333,11.86,71.45833333333333
2011-09-19,8.05,0.08,86.0,73.0,76.75,8.05,76.75
2011-09-20,6.71,0.0,87.0,72.0,71.30434782608695,6.71,71.30434782608695
2011-09-21,8.28,0.0,88.0,75.0,73.77272727272727,8.28,73.77272727272727
2011-09-22,7.83,0.0,86.0,71.0,71.14285714285714,7.83,71.14285714285714
2011-09-23,5.37,0.0,87.0,76.0,72.36666666666666,5.37,72.36666666666666
2011-09-24,6.49,0.0,88.0,74.0,74.66666666666667,6.49,74.66666666666667
2011-09-25,11.63,0.0,87.0,75.0,67.41666666666667,11.63,67.41666666666667
2011-09-26,16.78,0.0,88.0,80.0,68.91666666666667,16.78,68.91666666666667
2011-09-27,16.78,0.08,88.0,80.0,73.91666666666667,16.78,73.91666666666667
2011-09-28,10.74,0.0,89.0,77.0,68.33333333333333,10.74,68.33333333333333
2011-09-29,9.4,0.0,89.0,77.0,72.54166666666667,9.4,72.54166666666667
2011-09-30,4.47,0.12,84.0,75.0,79.25,4.47,79.25
2011-10-01,,0.0,89.0,74.0,86.5,6.793495178222656,86.5
2011-10-02,,0.1,89.0,76.0,72.25,8.244560241699219,72.25
2011-10-03,,0.0,88.0,78.0,71.46153846153847,11.024788856506348,71.46153846153847
2011-10-04,,0.04,89.0,78.0,76.1304347826087,9.128549575805664,76.1304347826087
2011-10-05,,0.06,86.0,73.0,76.04166666666667,8.71250057220459,76.04166666666667
2011-10-06,,0.0,87.0,73.0,75.48,8.284931182861328,75.48
2011-10-07,,0.04,88.0,77.0,74.26086956521739,9.701455116271973,74.26086956521739
2011-10-08,,0.12,88.0,75.0,86.58333333333333,7.789568901062012,86.58333333333333
2011-10-09,,0.0,89.0,80.0,70.66666666666667,11.46313190460205,70.66666666666667
2011-10-10,,0.02,89.0,77.0,70.0,8.986266136169434,70.0
2011-10-11,,0.08,87.0,78.0,79.66666666666667,11.32148551940918,79.66666666666667
2011-10-12,,0.03,88.0,76.0,75.5,9.025238037109375,75.5
2011-10-13,,0.0,89.0,77.0,74.42857142857143,8.543623924255371,74.42857142857143
2011-10-14,,0.39,81.0,77.0,85.66666666666667,14.53110122680664,85.66666666666667
2011-10-15,,0.65,86.0,74.0,84.0,8.869796752929688,84.0
2011-10-16,,0.01,86.0,79.0,75.0,14.220074653625488,75.0
2011-10-17,,0.11,87.0,78.0,80.66666666666667,11.15574836730957,80.66666666666667
2011-10-18,,0.15,88.0,78.0,81.85714285714286,9.632863998413086,81.85714285714286
2011-10-19,,0.07,88.0,78.0,77.77777777777777,10.167352676391602,77.77777777777777
2011-10-20,,0.18,86.0,76.0,90.66666666666667,8.684805870056152,90.66666666666667
2011-10-21,,0.2,88.0,78.0,77.33333333333333,10.17709732055664,77.33333333333333
2011-10-22,,1.01,87.0,78.0,80.5,11.267966270446777,80.5
2011-10-23,,0.18,87.0,78.0,89.0,9.98283863067627,89.0
2011-10-24,,1.26,85.0,77.0,84.6875,11.92831039428711,84.6875
2011-10-25,,1.33,85.0,75.0,90.33333333333333,10.293315887451172,90.33333333333333
2011-10-26,,1.16,86.0,75.0,85.11111111111111,10.07324504852295,85.11111111111111
2011-10-27,,1.12,84.0,75.0,89.71428571428571,10.897905349731445,89.71428571428571
2011-10-28,,1.18,85.0,76.0,87.8,11.202282905578613,87.8
2011-10-29,,1.53,83.0,75.0,89.8695652173913,11.869906425476074,89.8695652173913
2011-10-30,,1.45,80.0,75.0,92.5,13.150765419006348,92.5
2011-10-31,,0.2,85.0,78.0,83.78260869565217,12.759821891784668,83.78260869565217
2011-11-01,,0.06,87.0,76.0,77.47058823529412,9.85546875,77.47058823529412
2011-11-02,,0.1,88.0,79.0,75.33333333333333,11.418789863586426,75.33333333333333
2011-11-03,,0.34,87.0,77.0,70.0,11.997697830200195,70.0
2011-11-04,,0.01,86.0,77.0,75.33333333333333,12.437230110168457,75.33333333333333
2011-11-05,,0.47,84.0,77.0,86.5,12.22802448272705,86.5
2011-11-06,,0.0,89.0,77.0,71.28571428571429,8.845645904541016,71.28571428571429
2011-11-07,,0.62,87.0,76.0,82.0,9.7041015625,82.0
2011-11-08,,0.37,87.0,76.0,77.125,10.035076141357422,77.125
2011-11-09,,3.47,80.0,74.0,92.33333333333333,13.517900466918945,92.33333333333333
2011-11-10,,0.08,85.0,75.0,74.0,11.836875915527344,74.0
2011-11-11,,1.21,81.0,76.0,91.5,13.210822105407715,91.5
2011-11-12,,0.31,84.0,76.0,70.0,14.110934257507324,70.0
2011-11-13,,0.02,88.0,78.0,68.25,11.57444953918457,68.25
2011-11-14,,0.01,87.0,76.0,60.0,12.469828605651855,60.0
2011-11-15,,0.0,88.0,73.0,62.0,8.83619499206543,62.0
2011-11-16,,0.0,87.0,72.0,70.0,7.995643615722656,70.0
2011-11-17,,0.0,86.0,74.0,71.85,10.234100341796875,71.85
2011-11-18,,0.0,89.0,78.0,71.85,9.644789695739746,71.85
2011-11-19,,1.08,85.0,76.0,76.5,12.226658821105957,76.5
2011-11-20,,1.31,86.0,75.0,83.36842105263158,10.4957275390625,83.36842105263158
2011-11-21,,3.22,81.0,75.0,88.41176470588235,13.37356948852539,88.41176470588235
2011-11-22,,0.05,84.0,79.0,80.52173913043478,14.391315460205078,80.52173913043478
2011-11-23,,0.05,85.0,78.0,78.52380952380952,13.416059494018555,78.52380952380952
2011-11-24,,0.1,87.0,76.0,75.6875,10.14242172241211,75.6875
2011-11-25,,0.71,86.0,74.0,77.94117647058823,9.989431381225586,77.94117647058823
2011-11-26,,1.31,86.0,76.0,85.15384615384616,10.848591804504395,85.15384615384616
2011-11-27,,0.87,79.0,74.0,85.16666666666667,14.17194938659668,85.16666666666667
2011-11-28,,0.02,87.0,78.0,76.04761904761905,11.947030067443848,76.04761904761905
2011-11-29,,0.07,85.0,78.0,79.88888888888889,13.163973808288574,79.88888888888889
2011-11-30,,0.05,85.0,78.0,79.0,13.313236236572266,79.0
2011-12-01,,0.08,87.0,76.0,74.0,10.397047996520996,74.0
2011-12-02,,0.16,86.0,74.0,83.0,8.355646133422852,83.0
2011-12-03,,0.03,87.0,75.0,89.57692307692308,7.675321102142334,89.57692307692308
2011-12-04,,2.21,83.0,74.0,89.57692307692308,11.697303771972656,89.57692307692308
2011-12-05,,0.58,86.0,74.0,75.57142857142857,9.983546257019043,75.57142857142857
2011-12-06,,0.38,85.0,74.0,77.8,10.447747230529785,77.8
2011-12-07,,0.05,87.0,73.0,75.07142857142857,8.30006217956543,75.07142857142857
2011-12-08,,0.0,88.0,76.0,72.61904761904762,9.224483489990234,72.61904761904762
2011-12-09,,0.05,87.0,80.0,74.70833333333333,13.86560344696045,74.70833333333333
2011-12-10,,0.05,88.0,78.0,78.07692307692308,10.133992195129395,78.07692307692308
2011-12-11,,1.61,87.0,73.0,78.6,9.630367279052734,78.6
2011-12-12,,0.27,86.0,74.0,68.6,10.933303833007812,68.6
2011-12-13,,0.33,81.0,74.0,83.0,12.737323760986328,83.0
2011-12-14,,0.01,89.0,74.0,75.57142857142857,8.098081588745117,75.57142857142857
2011-12-15,,0.13,87.0,78.0,79.125,11.444573402404785,79.125
2011-12-16,,0.02,88.0,81.0,77.30434782608695,13.033072471618652,77.30434782608695
2011-12-17,,0.04,89.0,81.0,76.75,11.770971298217773,76.75
2011-12-18,,0.14,88.0,81.0,74.66666666666667,13.270798683166504,74.66666666666667
2011-12-19,,0.0,89.0,81.0,75.04761904761905,11.93244457244873,75.04761904761905
2011-12-20,,0.0,89.0,81.0,75.75,11.871015548706055,75.75
2011-12-21,,0.02,88.0,79.0,75.34782608695652,11.438254356384277,75.34782608695652
2011-12-22,,0.0,89.0,81.0,74.42105263157895,11.987053871154785,74.42105263157895
2011-12-23,,0.0,89.0,77.0,67.81818181818181,9.256176948547363,67.81818181818181
2011-12-24,,0.4,87.0,76.0,73.66666666666667,10.704360961914062,73.66666666666667
2011-12-25,,0.11,87.0,78.0,67.33333333333333,13.211565017700195,67.33333333333333
2011-12-26,,0.58,82.0,76.0,80.0,13.835003852844238,80.0
2011-12-27,,1.66,81.0,76.0,86.72727272727273,13.811342239379883,86.72727272727273
2011-12-28,,0.75,86.0,75.0,84.4,9.632368087768555,84.4
2011-12-29,,0.0,87.0,77.0,69.42857142857143,11.936626434326172,69.42857142857143
2011-12-30,,0.03,86.0,75.0,80.9090909090909,9.241377830505371,80.9090909090909
2011-12-31,,0.0,87.0,75.0,80.9090909090909,8.812092781066895,80.9090909090909
2012-01-01,,1.18,86.0,77.0,79.71428571428571,11.466582298278809,79.71428571428571
2012-01-02,,0.24,84.0,78.0,80.25,13.598655700683594,80.25
2012-01-03,,0.01,87.0,79.0,72.6,13.420761108398438,72.6
2012-01-04,,0.08,87.0,82.0,71.6,15.655871391296387,71.6
2012-01-05,,0.05,85.0,80.0,74.0,15.769299507141113,74.0
2012-01-06,,0.09,84.0,79.0,75.20833333333333,15.292535781860352,75.20833333333333
2012-01-07,,0.26,82.0,79.0,80.5,15.324378967285156,80.5
2012-01-08,,0.27,83.0,78.0,81.04166666666667,14.158995628356934,81.04166666666667
2012-01-09,,0.27,88.0,78.0,76.66666666666667,10.234910011291504,76.66666666666667
2012-01-10,,0.0,87.0,75.0,78.0,9.154837608337402,78.0
2012-01-11,,0.01,85.0,76.0,78.91666666666667,11.707186698913574,78.91666666666667
2012-01-12,,0.0,85.0,76.0,76.875,12.11355209350586,76.875
2012-01-13,,0.0,86.0,76.0,77.91666666666667,10.791312217712402,77.91666666666667
2012-01-14,,0.03,87.0,76.0,80.72727272727273,9.34577465057373,80.72727272727273
2012-01-15,,0.0,87.0,76.0,77.25,9.867046356201172,77.25
2012-01-16,,0.02,88.0,78.0,78.91666666666667,10.031423568725586,78.91666666666667
2012-01-17,,0.07,87.0,77.0,81.41666666666667,9.832637786865234,81.41666666666667
2012-01-18,,0.8,83.0,76.0,82.79166666666667,12.88460636138916,82.79166666666667
2012-01-19,,1.25,81.0,74.0,86.17391304347827,12.574854850769043,86.17391304347827
2012-01-20,,0.14,89.0,75.0,78.3157894736842,8.280427932739258,78.3157894736842
2012-01-21,,0.0,88.0,81.0,75.625,13.116050720214844,75.625
2012-01-22,,0.0,88.0,82.0,74.63636363636364,14.103569984436035,74.63636363636364
2012-01-23,,0.0,89.0,76.0,77.85714285714286,8.416814804077148,77.85714285714286
2012-01-24,,0.18,88.0,75.0,76.57142857142857,8.91745662689209,76.57142857142857
2012-01-25,,1.75,85.0,74.0,87.33333333333333,10.250812530517578,87.33333333333333
2012-01-26,,0.71,88.0,76.0,81.46666666666667,9.21159839630127,81.46666666666667
2012-01-27,,0.62,85.0,77.0,78.5,12.598358154296875,78.5
2012-01-28,,0.0,86.0,79.0,72.5,14.579265594482422,72.5
2012-01-29,,0.11,87.0,77.0,79.17647058823529,10.29211139678955,79.17647058823529
2012-01-30,,0.0,87.0,79.0,72.375,13.450599670410156,72.375
2012-01-31,,0.0,87.0,77.0,74.06666666666666,11.201338768005371,74.06666666666666
2012-02-01,,1.56,85.0,75.0,86.85714285714286,10.881180763244629,86.85714285714286
2012-02-02,,1.15,85.0,75.0,84.76190476190476,10.67170238494873,84.76190476190476
2012-02-03,,0.86,85.0,75.0,87.95652173913044,9.819906234741211,87.95652173913044
2012-02-04,,0.16,87.0,77.0,80.73913043478261,10.052680969238281,80.73913043478261
2012-02-05,,1.14,83.0,77.0,83.23809523809524,13.389707565307617,83.23809523809524
2012-02-06,,2.49,84.0,76.0,83.13636363636364,12.340636253356934,83.13636363636364
2012-02-07,,1.09,84.0,78.0,79.9047619047619,13.477192878723145,79.9047619047619
2012-02-08,,0.0,87.0,81.0,69.94736842105263,15.315536499023438,69.94736842105263
2012-02-09,,0.0,87.0,81.0,69.45454545454545,15.401052474975586,69.45454545454545
2012-02-10,,0.0,87.0,77.0,70.65217391304348,11.746735572814941,70.65217391304348
2012-02-11,,0.0,87.0,76.0,75.125,10.155099868774414,75.125
2012-02-12,,0.0,87.0,80.0,73.625,14.04698371887207,73.625
2012-02-13,,0.44,85.0,77.0,77.47826086956522,12.796111106872559,77.47826086956522
2012-02-14,,0.04,86.0,76.0,77.375,10.945631980895996,77.375
2012-02-15,,0.0,88.0,76.0,77.35,9.01257610321045,77.35
2012-02-16,,0.0,88.0,77.0,76.0,9.532475471496582,76.0
2012-02-17,,0.32,85.0,77.0,80.54166666666667,12.347675323486328,80.54166666666667
2012-02-18,,0.0,85.0,76.0,86.91666666666667,9.321528434753418,86.91666666666667
2012-02-19,,0.01,86.0,75.0,84.04545454545455,8.620230674743652,84.04545454545455
2012-02-20,,0.01,89.0,76.0,83.375,7.982198715209961,83.375
2012-02-21,,0.2,89.0,75.0,82.04166666666667,7.780677318572998,82.04166666666667
2012-02-22,,0.05,84.0,78.0,81.3913043478261,13.631827354431152,81.3913043478261
2012-02-23,,2.03,85.0,75.0,84.04166666666667,11.37487506866455,84.04166666666667
2012-02-24,,0.03,87.0,76.0,82.73913043478261,9.118415832519531,82.73913043478261
2012-02-25,,0.0,87.0,75.0,78.79166666666667,9.07889461517334,78.79166666666667
2012-02-26,,0.0,86.0,77.0,77.08333333333333,12.058109283447266,77.08333333333333
2012-02-27,,0.09,88.0,77.0,80.65217391304348,9.195144653320312,80.65217391304348
2012-02-28,,0.04,88.0,82.0,76.875,13.872432708740234,76.875
2012-02-29,,0.05,87.0,81.0,77.95833333333333,14.204215049743652,77.95833333333333
2012-03-01,,0.34,88.0,77.0,81.625,9.360831260681152,81.625
2012-03-02,,0.15,87.0,79.0,79.04166666666667,12.386027336120605,79.04166666666667
2012-03-03,,0.01,86.0,76.0,80.04166666666667,10.299448013305664,80.04166666666667
2012-03-04,,0.29,86.0,76.0,84.41666666666667,9.511588096618652,84.41666666666667
2012-03-05,,0.26,88.0,77.0,83.8695652173913,9.0548095703125,83.8695652173913
2012-03-06,,1.35,88.0,73.0,83.625,7.678568363189697,83.625
2012-03-07,,0.0,87.0,73.0,81.54166666666667,7.619907379150391,81.54166666666667
2012-03-08,,1.08,87.0,77.0,82.58333333333333,10.89143180847168,82.58333333333333
2012-03-09,,0.69,86.0,76.0,85.66666666666667,9.926514625549316,85.66666666666667
2012-03-10,,0.0,87.0,77.0,79.625,10.175676345825195,79.625
2012-03-11,,0.0,88.0,75.0,81.5,8.235213279724121,81.5
2012-03-12,,0.05,87.0,77.0,81.69565217391305,9.753668785095215,81.69565217391305
2012-03-13,,0.01,87.0,79.0,79.5,12.231710433959961,79.5
2012-03-14,,0.46,86.0,78.0,80.29166666666667,12.296195983886719,80.29166666666667
2012-03-15,,1.11,86.0,77.0,87.16666666666667,11.251543998718262,87.16666666666667
2012-03-16,,1.79,82.0,75.0,88.16666666666667,12.622832298278809,88.16666666666667
2012-03-17,,0.11,86.0,75.0,84.625,8.576804161071777,84.625
2012-03-18,,0.02,85.0,78.0,82.08333333333333,12.867979049682617,82.08333333333333
2012-03-19,,0.05,88.0,80.0,81.125,11.958194732666016,81.125
2012-03-20,,0.9,82.0,76.0,89.9090909090909,12.612661361694336,89.9090909090909
2012-03-21,,1.15,86.0,77.0,85.25,11.365618705749512,85.25
2012-03-22,,1.02,86.0,76.0,81.91666666666667,11.010836601257324,81.91666666666667
2012-03-23,,0.8,86.0,75.0,85.16666666666667,9.548954010009766,85.16666666666667
2012-03-24,,1.44,83.0,76.0,83.30434782608695,12.67542552947998,83.30434782608695
2012-03-25,,0.55,84.0,76.0,84.44444444444444,11.756750106811523,84.44444444444444
2012-03-26,,0.07,85.0,78.0,83.21428571428571,12.821272850036621,83.21428571428571
